Incident_ID,Date,Time,Location_ID,Device_ID,Incident_Type_ID,Outcome_ID,Victim_Age,Panic_Button_Used,Response_Time_Minutes,Weather,Witness_Count,Shift
INC09339,2022-10-06,04:42,L087,D002,IT008,RO001,46,No,8,Sunny,3,Night
INC09340,2025-08-25,11:33,L048,D001,IT006,RO001,31,Yes,9,Sunny,3,Morning
INC09341,2023-03-25,00:39,L065,D001,IT003,RO001,50,Yes,16,Cloudy,2,Night
INC09342,2025-09-12,04:17,L093,D002,IT003,RO001,25,Yes,8,Cloudy,2,Night
INC09343,2025-05-18,15:23,L070,D003,IT007,RO001,28,Yes,13,Cloudy,0,Afternoon
INC09344,2025-06-22,07:37,L070,D003,IT003,RO001,49,No,14,Sunny,4,Morning
INC09345,2022-12-27,19:14,L022,D002,IT006,RO003,44,Yes,25,Sunny,2,Evening
INC09346,2023-12-17,10:17,L015,D002,IT003,RO002,56,No,17,Rainy,1,Morning
INC09347,2025-05-14,20:29,L021,D002,IT003,RO002,32,No,12,Cloudy,1,Evening
INC09348,2023-04-19,06:51,L049,D002,IT001,RO001,34,Yes,8,Foggy,5,Morning
INC09349,2023-12-24,11:44,L027,D003,IT007,RO003,46,Yes,23,Sunny,1,Morning
INC09350,2025-05-01,06:57,L042,D001,IT003,RO002,22,Yes,18,Rainy,1,Morning
INC09351,2022-08-22,04:55,L036,D003,IT006,RO002,44,Yes,20,Foggy,2,Night
INC09352,2024-06-26,01:22,L035,D003,IT004,RO002,48,Yes,23,Rainy,4,Night
INC09353,2025-08-15,02:41,L016,D001,IT006,RO001,52,Yes,15,Cloudy,2,Night
INC09354,2024-03-20,05:49,L014,D001,IT002,RO002,58,No,19,Sunny,0,Night
INC09355,2023-02-26,10:48,L098,D003,IT005,RO001,53,No,3,Sunny,5,Morning
INC09356,2023-05-13,23:16,L059,D002,IT008,RO001,23,Yes,8,Foggy,1,Night
INC09357,2025-09-17,04:01,L080,D001,IT001,RO001,60,Yes,7,Cloudy,0,Night
INC09358,2022-06-20,14:14,L087,D003,IT001,RO001,52,No,4,Foggy,0,Afternoon
INC09359,2024-03-23,17:25,L097,D001,IT002,RO001,58,No,10,Foggy,3,Evening
INC09360,2023-04-17,00:48,L052,D001,IT006,RO002,48,Yes,14,Rainy,4,Night
INC09361,2025-01-10,13:51,L053,D002,IT004,RO001,32,No,10,Foggy,4,Afternoon
INC09362,2022-07-21,18:10,L096,D003,IT004,RO001,57,No,3,Sunny,0,Evening
INC09363,2022-09-21,19:59,L071,D003,IT006,RO001,51,Yes,15,Cloudy,2,Evening
INC09364,2022-01-30,18:15,L066,D003,IT003,RO001,27,No,10,Cloudy,1,Evening
INC09365,2025-06-19,23:24,L057,D001,IT005,RO002,56,No,18,Cloudy,5,Night
INC09366,2025-09-14,04:03,L025,D001,IT008,RO001,23,Yes,8,Foggy,2,Night
INC09367,2023-02-08,06:10,L090,D001,IT005,RO001,33,No,3,Sunny,5,Morning
INC09368,2025-02-16,12:24,L014,D002,IT008,RO001,37,Yes,10,Rainy,0,Afternoon
INC09369,2024-02-29,09:53,L088,D001,IT005,RO001,60,No,8,Rainy,4,Morning
INC09370,2022-10-29,06:39,L089,D002,IT007,RO001,44,No,9,Cloudy,3,Morning
INC09371,2025-04-12,00:03,L084,D001,IT005,RO001,51,Yes,2,Rainy,3,Night
INC09372,2022-01-07,06:11,L032,D001,IT001,RO001,28,Yes,8,Rainy,5,Morning
INC09373,2023-01-24,18:05,L088,D001,IT003,RO001,30,No,9,Cloudy,0,Evening
INC09374,2022-02-13,11:13,L001,D001,IT004,RO001,53,Yes,11,Sunny,2,Morning
INC09375,2023-07-12,05:32,L059,D003,IT007,RO002,27,Yes,16,Sunny,3,Night
INC09376,2022-03-10,02:01,L057,D002,IT002,RO001,60,No,12,Cloudy,5,Night
INC09377,2024-12-24,05:04,L044,D001,IT004,RO001,26,Yes,5,Sunny,2,Night
INC09378,2022-07-23,00:58,L036,D003,IT002,RO003,44,No,23,Foggy,5,Night
INC09379,2022-02-23,09:43,L067,D001,IT007,RO001,58,Yes,16,Foggy,5,Morning
INC09380,2024-07-26,21:25,L070,D002,IT004,RO001,45,Yes,6,Sunny,0,Night
INC09381,2025-05-20,09:21,L084,D003,IT001,RO001,30,Yes,6,Cloudy,1,Morning
INC09382,2023-03-16,12:20,L018,D002,IT007,RO002,33,Yes,23,Rainy,3,Afternoon
INC09383,2025-11-22,05:41,L015,D003,IT003,RO003,40,Yes,23,Cloudy,1,Night
INC09384,2023-04-13,04:49,L092,D003,IT001,RO001,47,No,7,Sunny,4,Night
INC09385,2025-09-18,08:58,L051,D003,IT006,RO001,37,Yes,9,Cloudy,0,Morning
INC09386,2024-10-11,21:18,L063,D003,IT006,RO001,55,Yes,8,Foggy,0,Night
INC09387,2022-05-31,12:05,L030,D002,IT001,RO003,45,No,23,Cloudy,5,Afternoon
INC09388,2022-03-05,15:12,L088,D003,IT004,RO001,47,Yes,4,Rainy,3,Afternoon
INC09389,2024-02-02,17:16,L095,D002,IT007,RO001,51,Yes,8,Cloudy,4,Evening
INC09390,2022-09-01,14:52,L036,D001,IT004,RO001,20,Yes,14,Sunny,1,Afternoon
INC09391,2025-03-11,10:52,L017,D002,IT004,RO001,46,Yes,13,Cloudy,5,Morning
INC09392,2023-11-21,16:27,L020,D001,IT001,RO001,26,Yes,12,Cloudy,2,Afternoon
INC09393,2022-09-26,04:26,L002,D002,IT005,RO001,37,Yes,8,Sunny,2,Night
INC09394,2025-07-26,08:51,L021,D002,IT006,RO001,27,Yes,8,Rainy,3,Morning
INC09395,2024-03-10,10:48,L093,D001,IT003,RO001,46,No,8,Sunny,5,Morning
INC09396,2024-04-07,03:40,L097,D003,IT002,RO001,58,Yes,3,Foggy,2,Night
INC09397,2023-05-03,09:11,L002,D003,IT008,RO003,25,Yes,25,Cloudy,4,Morning
INC09398,2025-01-03,16:59,L028,D001,IT007,RO001,54,Yes,8,Cloudy,5,Afternoon
INC09399,2022-07-25,13:38,L070,D001,IT005,RO002,44,No,11,Sunny,1,Afternoon
INC09400,2024-03-14,21:55,L098,D003,IT007,RO001,53,No,6,Rainy,0,Night
INC09401,2025-07-13,20:06,L080,D003,IT006,RO002,46,Yes,11,Sunny,1,Evening
INC09402,2023-07-29,15:51,L049,D002,IT002,RO002,42,No,13,Foggy,3,Afternoon
INC09403,2024-05-21,09:50,L054,D001,IT001,RO002,45,Yes,11,Sunny,1,Morning
INC09404,2025-01-31,05:30,L062,D002,IT006,RO002,47,Yes,11,Cloudy,2,Night
INC09405,2023-08-19,10:29,L017,D002,IT001,RO002,42,Yes,17,Cloudy,0,Morning
INC09406,2022-04-08,03:12,L080,D001,IT004,RO001,49,No,13,Rainy,1,Night
INC09407,2025-10-12,16:04,L066,D002,IT005,RO001,33,No,7,Rainy,1,Afternoon
INC09408,2022-04-05,09:26,L019,D001,IT004,RO001,41,Yes,18,Sunny,5,Morning
INC09409,2024-10-05,20:03,L010,D003,IT003,RO002,39,No,12,Foggy,3,Evening
INC09410,2025-03-18,17:12,L092,D002,IT002,RO001,20,No,2,Cloudy,5,Evening
INC09411,2022-04-11,06:02,L045,D001,IT005,RO001,35,Yes,8,Sunny,3,Morning
INC09412,2024-08-07,18:53,L072,D002,IT008,RO001,19,Yes,15,Cloudy,0,Evening
INC09413,2024-01-09,06:11,L055,D002,IT002,RO001,33,No,9,Sunny,4,Morning
INC09414,2025-06-07,10:23,L082,D002,IT005,RO001,39,Yes,8,Cloudy,3,Morning
INC09415,2022-09-09,17:07,L099,D002,IT007,RO001,21,No,5,Sunny,4,Evening
INC09416,2024-12-30,11:18,L043,D001,IT003,RO002,35,Yes,11,Foggy,5,Morning
INC09417,2024-02-21,08:45,L091,D003,IT005,RO001,45,Yes,2,Foggy,2,Morning
INC09418,2022-05-09,12:22,L078,D001,IT005,RO002,23,Yes,11,Rainy,3,Afternoon
INC09419,2023-02-08,15:02,L022,D003,IT007,RO001,35,Yes,10,Rainy,0,Afternoon
INC09420,2024-01-15,04:15,L035,D002,IT004,RO003,53,No,22,Sunny,0,Night
INC09421,2022-01-13,18:33,L058,D001,IT003,RO001,39,No,10,Sunny,3,Evening
INC09422,2025-07-28,19:13,L028,D002,IT004,RO001,39,No,20,Cloudy,4,Evening
INC09423,2025-09-03,03:11,L085,D002,IT006,RO001,30,Yes,6,Cloudy,5,Night
INC09424,2023-03-15,13:02,L064,D002,IT001,RO001,43,Yes,8,Foggy,3,Afternoon
INC09425,2022-04-25,04:40,L042,D001,IT007,RO001,20,No,5,Foggy,1,Night
INC09426,2024-08-20,07:57,L079,D002,IT004,RO001,43,No,18,Cloudy,0,Morning
INC09427,2024-06-08,19:41,L100,D001,IT003,RO001,46,No,2,Foggy,5,Evening
INC09428,2025-05-26,00:17,L094,D001,IT005,RO001,42,No,2,Sunny,2,Night
INC09429,2023-11-18,18:48,L058,D002,IT002,RO002,33,No,14,Cloudy,2,Evening
INC09430,2023-07-04,19:45,L016,D001,IT008,RO001,56,Yes,20,Rainy,4,Evening
INC09431,2022-03-31,05:50,L086,D001,IT008,RO001,53,No,10,Cloudy,3,Night
INC09432,2025-09-05,05:08,L039,D002,IT002,RO002,38,Yes,18,Rainy,0,Night
INC09433,2025-06-23,08:46,L028,D001,IT005,RO002,40,Yes,24,Foggy,3,Morning
INC09434,2022-02-21,07:26,L069,D003,IT002,RO001,32,Yes,14,Foggy,0,Morning
INC09435,2024-05-02,18:13,L100,D001,IT007,RO001,25,Yes,5,Cloudy,3,Evening
INC09436,2023-02-16,09:20,L084,D002,IT008,RO001,29,Yes,6,Cloudy,1,Morning
INC09437,2022-12-31,23:48,L024,D003,IT001,RO002,42,Yes,16,Sunny,3,Night
INC09438,2023-09-11,18:17,L018,D003,IT004,RO001,44,Yes,18,Foggy,4,Evening
INC09439,2022-08-21,10:59,L042,D003,IT007,RO001,57,Yes,10,Foggy,3,Morning
INC09440,2023-09-10,20:48,L022,D001,IT003,RO001,19,No,16,Foggy,5,Evening
INC09441,2025-11-22,19:44,L051,D001,IT005,RO001,19,No,5,Sunny,1,Evening
INC09442,2023-12-06,14:54,L072,D001,IT006,RO001,21,Yes,7,Cloudy,1,Afternoon
INC09443,2023-06-28,17:37,L024,D002,IT006,RO002,46,Yes,23,Foggy,3,Evening
INC09444,2023-12-17,19:25,L062,D002,IT001,RO001,39,Yes,17,Sunny,1,Evening
INC09445,2022-08-20,21:36,L093,D003,IT004,RO001,46,No,8,Rainy,5,Night
INC09446,2024-06-30,00:41,L003,D001,IT004,RO001,37,No,8,Sunny,3,Night
INC09447,2023-11-30,12:04,L065,D002,IT005,RO002,27,No,11,Cloudy,2,Afternoon
INC09448,2024-04-24,18:22,L051,D001,IT006,RO001,22,Yes,10,Sunny,3,Evening
INC09449,2022-10-05,16:46,L031,D002,IT005,RO002,58,Yes,13,Sunny,2,Afternoon
INC09450,2023-01-02,04:52,L078,D003,IT003,RO002,51,No,12,Foggy,4,Night
INC09451,2024-09-23,16:22,L049,D002,IT005,RO001,25,Yes,11,Rainy,4,Afternoon
INC09452,2022-02-14,20:17,L098,D001,IT005,RO001,35,No,5,Rainy,5,Evening
INC09453,2025-01-31,01:52,L001,D003,IT008,RO002,20,Yes,22,Sunny,3,Night
INC09454,2022-07-28,08:07,L100,D003,IT006,RO001,24,Yes,4,Sunny,2,Morning
INC09455,2024-12-05,16:59,L092,D003,IT002,RO001,50,Yes,5,Foggy,5,Afternoon
INC09456,2025-07-19,23:59,L068,D003,IT007,RO001,28,No,15,Sunny,1,Night
INC09457,2025-11-09,09:37,L080,D003,IT001,RO001,34,Yes,12,Cloudy,4,Morning
INC09458,2023-11-23,04:06,L095,D001,IT004,RO001,55,Yes,10,Rainy,1,Night
INC09459,2022-10-02,05:59,L051,D001,IT008,RO001,57,Yes,6,Sunny,2,Night
INC09460,2023-01-15,07:05,L043,D003,IT004,RO002,23,No,18,Foggy,4,Morning
INC09461,2025-11-17,14:40,L069,D002,IT006,RO001,18,Yes,14,Sunny,5,Afternoon
INC09462,2022-12-23,00:24,L051,D003,IT007,RO001,60,Yes,10,Cloudy,4,Night
INC09463,2023-12-02,09:15,L040,D002,IT004,RO001,28,No,19,Cloudy,4,Morning
INC09464,2025-09-23,18:13,L036,D003,IT004,RO003,52,No,24,Cloudy,0,Evening
INC09465,2022-01-07,14:18,L090,D002,IT001,RO001,54,No,6,Foggy,3,Afternoon
INC09466,2023-07-30,05:28,L028,D001,IT001,RO001,31,Yes,8,Cloudy,0,Night
INC09467,2022-07-27,17:35,L054,D002,IT004,RO002,49,Yes,17,Cloudy,1,Evening
INC09468,2025-03-14,04:52,L099,D001,IT003,RO001,35,Yes,3,Sunny,3,Night
INC09469,2022-12-20,16:59,L060,D002,IT006,RO001,19,Yes,11,Foggy,1,Afternoon
INC09470,2022-12-18,16:06,L070,D002,IT008,RO001,54,No,10,Sunny,3,Afternoon
INC09471,2024-10-02,04:04,L091,D003,IT003,RO001,50,Yes,8,Foggy,2,Night
INC09472,2025-08-09,01:42,L058,D001,IT003,RO001,39,No,10,Rainy,1,Night
INC09473,2023-07-27,00:03,L087,D001,IT001,RO001,27,Yes,9,Sunny,3,Night
INC09474,2022-05-21,14:08,L052,D002,IT008,RO001,47,No,10,Cloudy,5,Afternoon
INC09475,2025-06-04,18:59,L060,D003,IT004,RO001,39,No,8,Sunny,5,Evening
INC09476,2025-07-08,20:41,L016,D001,IT005,RO001,45,Yes,10,Foggy,4,Evening
INC09477,2024-11-25,03:56,L038,D003,IT006,RO001,35,Yes,13,Rainy,4,Night
INC09478,2023-01-05,18:59,L093,D001,IT006,RO001,33,Yes,2,Rainy,5,Evening
INC09479,2023-07-17,19:09,L068,D002,IT004,RO002,28,No,11,Foggy,5,Evening
INC09480,2022-07-28,13:52,L058,D003,IT003,RO001,44,Yes,6,Rainy,3,Afternoon
INC09481,2022-03-16,23:03,L010,D003,IT001,RO001,23,No,13,Foggy,1,Night
INC09482,2024-06-26,17:58,L092,D002,IT005,RO001,45,No,7,Rainy,5,Evening
INC09483,2024-08-27,03:38,L025,D002,IT008,RO002,39,No,23,Sunny,1,Night
INC09484,2023-06-28,02:41,L017,D001,IT008,RO001,32,No,18,Foggy,3,Night
INC09485,2024-10-13,21:58,L038,D001,IT005,RO002,60,Yes,23,Foggy,1,Night
INC09486,2023-12-07,18:51,L073,D001,IT002,RO001,19,Yes,8,Rainy,4,Evening
INC09487,2025-11-22,07:07,L057,D003,IT004,RO002,28,Yes,16,Sunny,5,Morning
INC09488,2022-04-06,00:38,L048,D002,IT002,RO001,56,No,6,Cloudy,4,Night
INC09489,2025-04-22,16:11,L059,D001,IT008,RO001,35,No,6,Cloudy,5,Afternoon
INC09490,2022-06-20,03:00,L022,D003,IT007,RO002,30,No,24,Foggy,3,Night
INC09491,2025-11-09,02:03,L003,D003,IT002,RO001,55,Yes,9,Rainy,5,Night
INC09492,2023-12-01,21:37,L002,D003,IT007,RO002,32,No,19,Cloudy,4,Night
INC09493,2025-09-08,09:20,L086,D003,IT008,RO001,33,No,6,Foggy,4,Morning
INC09494,2022-08-21,19:26,L084,D001,IT005,RO001,42,Yes,5,Sunny,0,Evening
INC09495,2023-01-26,14:14,L046,D002,IT001,RO002,43,Yes,17,Foggy,0,Afternoon
INC09496,2024-11-27,02:21,L005,D003,IT003,RO003,22,Yes,22,Cloudy,1,Night
INC09497,2024-05-24,16:11,L069,D003,IT007,RO001,44,Yes,9,Rainy,3,Afternoon
INC09498,2023-06-26,11:23,L054,D002,IT005,RO001,46,No,8,Sunny,0,Morning
INC09499,2022-03-31,04:26,L018,D003,IT008,RO001,45,No,17,Foggy,2,Night
INC09500,2024-06-29,02:17,L087,D003,IT004,RO001,51,Yes,4,Rainy,2,Night
INC09501,2022-09-27,19:06,L049,D002,IT006,RO002,43,Yes,17,Rainy,2,Evening
INC09502,2024-07-13,08:00,L008,D001,IT007,RO003,22,No,25,Foggy,4,Morning
INC09503,2023-08-02,18:52,L065,D001,IT003,RO001,28,No,17,Rainy,2,Evening
INC09504,2023-11-09,05:55,L047,D001,IT006,RO001,51,Yes,17,Rainy,0,Night
INC09505,2022-10-11,06:02,L027,D001,IT004,RO001,51,Yes,12,Rainy,1,Morning
INC09506,2025-06-14,14:06,L098,D003,IT001,RO001,38,No,3,Sunny,1,Afternoon
INC09507,2025-10-07,07:36,L057,D003,IT008,RO001,37,Yes,9,Cloudy,5,Morning
INC09508,2025-11-14,18:03,L052,D002,IT001,RO001,21,No,9,Sunny,0,Evening
INC09509,2024-06-23,15:52,L047,D002,IT002,RO001,34,No,6,Cloudy,4,Afternoon
INC09510,2023-02-19,04:18,L007,D002,IT006,RO001,54,Yes,11,Sunny,4,Night
INC09511,2024-05-23,22:53,L055,D003,IT008,RO001,46,Yes,15,Rainy,4,Night
INC09512,2022-05-11,02:48,L086,D002,IT004,RO001,44,Yes,6,Foggy,5,Night
INC09513,2025-02-15,14:29,L057,D002,IT005,RO002,44,Yes,14,Rainy,5,Afternoon
INC09514,2024-03-08,14:38,L046,D003,IT007,RO002,31,Yes,16,Cloudy,0,Afternoon
INC09515,2024-09-21,17:11,L016,D003,IT006,RO002,22,Yes,12,Sunny,5,Evening
INC09516,2022-04-24,12:47,L060,D002,IT005,RO002,50,No,18,Rainy,1,Afternoon
INC09517,2024-12-27,15:15,L070,D001,IT006,RO002,37,Yes,12,Cloudy,5,Afternoon
INC09518,2024-01-19,16:54,L065,D001,IT004,RO001,47,Yes,6,Sunny,0,Afternoon
INC09519,2023-03-17,11:18,L006,D001,IT005,RO002,57,Yes,18,Foggy,2,Morning
INC09520,2023-10-17,13:50,L084,D002,IT006,RO001,36,Yes,5,Sunny,1,Afternoon
INC09521,2022-12-02,17:07,L046,D001,IT003,RO001,41,No,6,Cloudy,3,Evening
INC09522,2024-10-21,05:14,L010,D001,IT002,RO001,33,No,12,Rainy,3,Night
INC09523,2022-01-08,16:18,L005,D003,IT003,RO001,42,No,17,Foggy,1,Afternoon
INC09524,2023-08-13,16:59,L037,D002,IT004,RO003,20,Yes,24,Foggy,0,Afternoon
INC09525,2024-09-26,19:58,L019,D003,IT007,RO002,19,No,25,Rainy,5,Evening
INC09526,2022-11-24,15:28,L096,D003,IT007,RO001,24,Yes,7,Cloudy,3,Afternoon
INC09527,2023-10-21,22:00,L020,D001,IT006,RO002,47,Yes,14,Sunny,1,Night
INC09528,2023-01-19,01:19,L004,D002,IT007,RO001,21,No,15,Cloudy,1,Night
INC09529,2024-03-04,05:41,L092,D003,IT008,RO001,50,Yes,9,Sunny,0,Night
INC09530,2022-06-18,06:01,L063,D003,IT003,RO002,48,Yes,11,Sunny,4,Morning
INC09531,2025-12-13,12:29,L020,D002,IT008,RO003,25,No,21,Sunny,3,Afternoon
INC09532,2022-12-21,12:24,L028,D001,IT007,RO001,49,Yes,16,Foggy,4,Afternoon
INC09533,2022-12-22,13:42,L083,D003,IT005,RO001,41,No,2,Sunny,3,Afternoon
INC09534,2023-03-17,05:58,L014,D001,IT003,RO002,25,Yes,22,Cloudy,0,Night
INC09535,2023-12-27,03:49,L031,D002,IT004,RO001,57,No,8,Foggy,1,Night
INC09536,2024-07-28,07:06,L014,D002,IT006,RO001,45,Yes,16,Rainy,1,Morning
INC09537,2024-06-02,15:33,L013,D001,IT001,RO003,44,No,22,Sunny,2,Afternoon
INC09538,2023-09-07,17:22,L004,D003,IT002,RO001,59,Yes,8,Foggy,0,Evening
INC09539,2022-09-17,23:24,L019,D003,IT002,RO002,50,No,15,Sunny,0,Night
INC09540,2023-07-08,08:39,L079,D001,IT002,RO001,50,No,6,Rainy,4,Morning
INC09541,2025-08-20,19:47,L003,D001,IT001,RO002,26,No,23,Cloudy,5,Evening
INC09542,2024-01-03,19:32,L055,D002,IT007,RO001,32,Yes,16,Foggy,5,Evening
INC09543,2025-09-24,18:13,L084,D002,IT005,RO001,44,No,6,Cloudy,0,Evening
INC09544,2023-10-10,02:05,L064,D002,IT008,RO001,26,No,6,Sunny,4,Night
INC09545,2022-05-16,23:08,L060,D001,IT003,RO002,51,Yes,12,Rainy,3,Night
INC09546,2025-09-10,11:12,L055,D003,IT008,RO002,56,Yes,12,Foggy,1,Morning
INC09547,2022-11-18,13:48,L005,D001,IT007,RO003,37,Yes,21,Foggy,3,Afternoon
INC09548,2023-03-10,00:05,L039,D002,IT007,RO002,34,Yes,14,Cloudy,3,Night
INC09549,2025-10-14,19:43,L079,D001,IT003,RO001,35,Yes,9,Sunny,3,Evening
INC09550,2022-05-29,22:47,L088,D002,IT004,RO001,43,Yes,9,Foggy,3,Night
INC09551,2023-06-16,15:33,L030,D002,IT002,RO001,37,No,8,Rainy,3,Afternoon
INC09552,2023-05-29,03:14,L064,D002,IT005,RO002,23,Yes,11,Foggy,0,Night
INC09553,2022-11-11,19:44,L090,D001,IT002,RO001,49,Yes,6,Rainy,0,Evening
INC09554,2023-02-19,23:22,L086,D002,IT008,RO001,44,Yes,2,Sunny,5,Night
INC09555,2023-06-18,16:00,L079,D002,IT002,RO001,43,No,5,Foggy,5,Afternoon
INC09556,2023-11-25,18:53,L067,D003,IT005,RO001,41,Yes,8,Foggy,1,Evening
INC09557,2025-10-29,04:27,L037,D001,IT006,RO003,28,No,23,Sunny,2,Night
INC09558,2025-07-17,09:13,L081,D002,IT007,RO001,27,Yes,8,Sunny,1,Morning
INC09559,2024-09-13,17:17,L047,D003,IT002,RO001,42,No,7,Rainy,0,Evening
INC09560,2024-02-09,22:33,L021,D001,IT002,RO002,31,No,18,Rainy,4,Night
INC09561,2024-09-16,22:03,L006,D002,IT006,RO001,27,Yes,8,Foggy,5,Night
INC09562,2022-05-14,01:47,L057,D002,IT008,RO001,39,No,9,Sunny,5,Night
INC09563,2022-02-15,13:28,L095,D001,IT007,RO001,37,Yes,7,Foggy,3,Afternoon
INC09564,2025-06-04,10:43,L075,D003,IT004,RO001,26,No,16,Foggy,5,Morning
INC09565,2023-07-14,03:20,L061,D003,IT003,RO001,59,No,5,Foggy,2,Night
INC09566,2024-10-04,13:16,L046,D002,IT002,RO001,37,No,15,Cloudy,0,Afternoon
INC09567,2023-09-15,17:51,L069,D001,IT004,RO001,25,No,9,Cloudy,2,Evening
INC09568,2022-05-07,09:49,L044,D002,IT007,RO001,30,No,10,Rainy,5,Morning
INC09569,2023-10-25,02:37,L042,D001,IT001,RO002,22,No,18,Sunny,0,Night
INC09570,2025-08-04,05:45,L014,D001,IT004,RO003,26,Yes,21,Foggy,3,Night
INC09571,2025-05-06,19:10,L019,D001,IT008,RO002,44,No,12,Cloudy,2,Evening
INC09572,2022-07-19,14:50,L096,D003,IT001,RO001,52,No,3,Rainy,4,Afternoon
INC09573,2025-10-19,23:02,L099,D003,IT006,RO001,52,Yes,8,Rainy,5,Night
INC09574,2025-08-23,17:24,L071,D001,IT005,RO001,24,No,11,Sunny,5,Evening
INC09575,2022-06-07,18:14,L063,D002,IT002,RO002,42,No,17,Foggy,2,Evening
INC09576,2022-07-04,05:58,L029,D003,IT002,RO003,29,No,23,Foggy,0,Night
INC09577,2025-10-21,08:17,L056,D003,IT005,RO001,37,No,17,Foggy,4,Morning
INC09578,2023-08-31,21:04,L021,D002,IT003,RO001,32,Yes,16,Sunny,4,Night
INC09579,2024-04-15,04:45,L009,D002,IT002,RO002,51,No,15,Rainy,5,Night
INC09580,2024-09-13,03:18,L056,D001,IT008,RO001,29,No,5,Cloudy,0,Night
INC09581,2025-05-04,02:46,L019,D003,IT001,RO001,29,No,10,Cloudy,2,Night
INC09582,2025-09-05,18:52,L038,D002,IT004,RO001,39,Yes,18,Cloudy,5,Evening
INC09583,2023-08-14,03:10,L034,D002,IT008,RO001,45,No,20,Sunny,3,Night
INC09584,2025-02-24,10:25,L075,D002,IT005,RO001,44,Yes,18,Cloudy,4,Morning
INC09585,2025-01-27,10:50,L086,D003,IT005,RO001,37,Yes,3,Sunny,5,Morning
INC09586,2022-09-01,20:08,L058,D001,IT002,RO001,19,Yes,5,Cloudy,3,Evening
INC09587,2022-07-04,10:23,L071,D001,IT006,RO002,34,Yes,12,Sunny,5,Morning
INC09588,2023-07-14,02:57,L021,D003,IT001,RO001,21,Yes,19,Foggy,3,Night
INC09589,2023-08-18,23:27,L088,D003,IT008,RO001,50,Yes,2,Rainy,4,Night
INC09590,2025-11-21,10:09,L014,D003,IT002,RO002,42,Yes,11,Rainy,5,Morning
INC09591,2024-02-27,08:06,L050,D001,IT004,RO001,30,No,7,Sunny,0,Morning
INC09592,2022-09-19,05:13,L029,D002,IT004,RO002,22,No,16,Cloudy,3,Night
INC09593,2024-05-16,16:02,L086,D003,IT005,RO001,29,No,7,Rainy,4,Afternoon
INC09594,2023-12-05,18:45,L067,D003,IT001,RO002,58,No,12,Cloudy,3,Evening
INC09595,2023-12-11,15:02,L084,D003,IT008,RO001,21,No,8,Cloudy,4,Afternoon
INC09596,2025-12-03,09:18,L042,D001,IT007,RO001,30,Yes,14,Sunny,5,Morning
INC09597,2022-07-10,13:02,L017,D003,IT003,RO001,56,No,13,Rainy,5,Afternoon
INC09598,2025-07-29,13:05,L083,D002,IT003,RO001,30,No,3,Rainy,0,Afternoon
INC09599,2022-01-18,00:13,L049,D001,IT003,RO001,49,No,15,Sunny,1,Night
INC09600,2022-01-19,19:26,L095,D001,IT008,RO001,57,No,2,Sunny,5,Evening
INC09601,2024-10-13,14:54,L048,D001,IT004,RO001,38,No,6,Rainy,2,Afternoon
INC09602,2023-11-08,12:08,L094,D003,IT007,RO001,30,No,9,Foggy,2,Afternoon
INC09603,2024-04-16,22:39,L080,D001,IT002,RO002,22,No,18,Foggy,4,Night
INC09604,2024-02-06,19:53,L065,D002,IT005,RO002,60,Yes,14,Sunny,4,Evening
INC09605,2025-02-01,00:37,L004,D001,IT007,RO002,38,Yes,19,Sunny,1,Night
INC09606,2022-09-20,12:53,L062,D003,IT007,RO002,43,Yes,16,Sunny,0,Afternoon
INC09607,2023-04-22,03:23,L070,D001,IT004,RO002,33,Yes,13,Sunny,1,Night
INC09608,2023-04-10,00:54,L003,D003,IT006,RO003,28,Yes,23,Foggy,5,Night
INC09609,2025-07-02,23:26,L011,D002,IT004,RO001,53,No,8,Foggy,2,Night
INC09610,2022-07-03,01:32,L019,D003,IT004,RO001,21,Yes,8,Foggy,5,Night
INC09611,2022-11-16,18:39,L076,D003,IT005,RO001,45,No,7,Cloudy,2,Evening
INC09612,2024-12-15,10:22,L074,D003,IT003,RO002,25,No,18,Sunny,1,Morning
INC09613,2023-06-13,06:18,L005,D001,IT005,RO002,54,Yes,22,Sunny,0,Morning
INC09614,2023-04-23,20:40,L095,D003,IT004,RO001,39,No,2,Rainy,4,Evening
INC09615,2023-04-10,20:14,L062,D002,IT005,RO002,59,No,18,Cloudy,5,Evening
INC09616,2024-09-25,09:31,L031,D001,IT006,RO002,41,Yes,14,Rainy,1,Morning
INC09617,2025-02-28,19:55,L011,D001,IT002,RO002,29,No,14,Cloudy,2,Evening
INC09618,2025-10-12,02:04,L056,D002,IT003,RO001,41,Yes,10,Foggy,2,Night
INC09619,2022-07-27,20:25,L062,D002,IT007,RO002,40,Yes,11,Cloudy,5,Evening
INC09620,2023-04-11,00:22,L016,D002,IT006,RO002,36,Yes,20,Rainy,0,Night
INC09621,2023-07-20,16:09,L066,D001,IT002,RO001,42,No,13,Foggy,1,Afternoon
INC09622,2023-11-26,13:48,L079,D003,IT007,RO001,33,Yes,5,Sunny,4,Afternoon
INC09623,2025-07-22,04:57,L040,D001,IT001,RO001,27,Yes,10,Sunny,3,Night
INC09624,2024-08-28,03:23,L073,D003,IT007,RO002,40,Yes,11,Cloudy,0,Night
INC09625,2025-12-20,15:50,L046,D002,IT008,RO001,36,Yes,17,Sunny,2,Afternoon
